"(63,)","(63,)","(114,)","(115,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(0,)","(4,)","('null',)","('null',)","('null',)","('null',)"
"(60,)","(63,)","(118,)","(114,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(0,)","(3,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(65,)","(116,)","(115,)","(31,)","(-29,)","(-13,)","(14,)","(3,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(-1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(60,)","(64,)","(118,)","(116,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(0,)","(1,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(65,)","(119,)","(118,)","(31,)","(-29,)","(-13,)","(14,)","(3,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(0,)","(0,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(65,)","(121,)","(116,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(2,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(66,)","(118,)","(118,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(-2,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(65,)","(119,)","(116,)","(31,)","(-29,)","(-13,)","(14,)","(3,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(65,)","(124,)","(121,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4,)","(4,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(65,)","(121,)","(121,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(3,)","(0,)","(-2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(63,)","(121,)","(121,)","(31,)","(-29,)","(-13,)","(14,)","(3,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(-2,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(65,)","(124,)","(121,)","(31,)","(-29,)","(-13,)","(14,)","(2,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(66,)","(100,)","(148,)","(128,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(3,)","(6,)","(5,)","(0,)","(0,)","(0,)","(0,)","(4,)","(34,)","(24,)","(6,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(59,)","(119,)","(145,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(5,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-7,)","(-40,)","(-29,)","(17,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(56,)","(118,)","(124,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(5,)","(-2,)","(0,)","(-21,)","('null',)","('null',)","('null',)","('null',)"
"(61,)","(62,)","(119,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-3,)","(5,)","(0,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(62,)","(118,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(0,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(60,)","(64,)","(119,)","(126,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(0,)","(5,)","('null',)","('null',)","('null',)","('null',)"
"(61,)","(65,)","(121,)","(119,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(-7,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(62,)","(121,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(1,)","(-2,)","(0,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(61,)","(63,)","(121,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(64,)","(124,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(3,)","(1,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(97,)","(121,)","(148,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-5,)","(33,)","(-2,)","(26,)","('null',)","('null',)","('null',)","('null',)"
"(64,)","(59,)","(121,)","(111,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(5,)","(-38,)","(0,)","(-37,)","('null',)","('null',)","('null',)","('null',)"
"(66,)","(62,)","(113,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(-7,)","(10,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(57,)","(111,)","(116,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-4,)","(-2,)","(-4,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(55,)","(112,)","(133,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-8,)","(-1,)","(1,)","(16,)","('null',)","('null',)","('null',)","('null',)"
"(54,)","(56,)","(115,)","(130,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(1,)","(2,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(60,)","(111,)","(133,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(2,)","(3,)","(-4,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(52,)","(58,)","(116,)","(133,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-4,)","(-1,)","(5,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(52,)","(60,)","(118,)","(136,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(57,)","(57,)","(114,)","(137,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(5,)","(6,)","(0,)","(0,)","(0,)","(0,)","(5,)","(-2,)","(-3,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(57,)","(113,)","(136,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(-1,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(59,)","(115,)","(136,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(59,)","(116,)","(136,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(59,)","(115,)","(133,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(2,)","(0,)","(-1,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(57,)","(62,)","(121,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(3,)","(5,)","(-12,)","('null',)","('null',)","('null',)","('null',)"
"(58,)","(62,)","(123,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(62,)","(121,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(64,)","(123,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(4,)","(2,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(66,)","(123,)","(121,)","(31,)","(-29,)","(-14,)","(14,)","(3,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(66,)","(125,)","(124,)","(30,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(66,)","(124,)","(123,)","(30,)","(-29,)","(-14,)","(14,)","(3,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(108,)","(117,)","(190,)","(185,)","(21,)","(-21,)","(-6,)","(6,)","(3,)","(3,)","(6,)","(5,)","(-8,)","(-7,)","(-7,)","(-7,)","(45,)","(50,)","(66,)","(61,)","('null',)","('null',)","('null',)","('null',)"
"(88,)","(95,)","(121,)","(115,)","(5,)","(-5,)","(5,)","(-5,)","(3,)","(2,)","(4,)","(4,)","(-15,)","(-16,)","(-1,)","(-1,)","(-19,)","(-22,)","(-69,)","(-69,)","('null',)","('null',)","('null',)","('null',)"
"(124,)","(100,)","(183,)","(183,)","(0,)","(2,)","(4,)","(-4,)","(4,)","(4,)","(4,)","(4,)","(-4,)","(-2,)","(0,)","(0,)","(35,)","(5,)","(62,)","(67,)","('null',)","('null',)","('null',)","('null',)"
"(81,)","(106,)","(124,)","(119,)","(3,)","(-2,)","(-4,)","(6,)","(3,)","(4,)","(4,)","(5,)","(2,)","(0,)","(0,)","(1,)","(-42,)","(6,)","(-59,)","(-64,)","('null',)","('null',)","('null',)","('null',)"
"(88,)","(88,)","(96,)","(90,)","(12,)","(-12,)","(-11,)","(12,)","(3,)","(4,)","(4,)","(3,)","(8,)","(10,)","(7,)","(6,)","(7,)","(-17,)","(-27,)","(-28,)","('null',)","('null',)","('null',)","('null',)"
"(80,)","(83,)","(133,)","(121,)","(14,)","(-15,)","(-11,)","(10,)","(3,)","(2,)","(3,)","(4,)","(2,)","(2,)","(0,)","(-1,)","(-8,)","(-5,)","(36,)","(30,)","('null',)","('null',)","('null',)","('null',)"
"(68,)","(67,)","(109,)","(106,)","(10,)","(-11,)","(-6,)","(6,)","(3,)","(3,)","(5,)","(4,)","(-3,)","(-3,)","(-4,)","(-4,)","(-11,)","(-15,)","(-24,)","(-14,)","('null',)","('null',)","('null',)","('null',)"
"(70,)","(67,)","(108,)","(106,)","(8,)","(-7,)","(-4,)","(4,)","(2,)","(3,)","(4,)","(4,)","(-2,)","(-3,)","(-1,)","(-1,)","(1,)","(0,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(72,)","(70,)","(111,)","(100,)","(8,)","(-7,)","(-5,)","(6,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)","(-6,)","('null',)","('null',)","('null',)","('null',)"
"(76,)","(76,)","(95,)","(98,)","(8,)","(-7,)","(-6,)","(7,)","(3,)","(3,)","(3,)","(4,)","(0,)","(0,)","(0,)","(1,)","(4,)","(6,)","(-15,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(108,)","(106,)","(96,)","(97,)","(15,)","(-15,)","(-9,)","(10,)","(3,)","(4,)","(4,)","(3,)","(6,)","(7,)","(3,)","(2,)","(31,)","(29,)","(1,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(72,)","(76,)","(111,)","(100,)","(22,)","(-24,)","(-13,)","(13,)","(3,)","(2,)","(4,)","(4,)","(7,)","(9,)","(3,)","(3,)","(-35,)","(-30,)","(14,)","(3,)","('null',)","('null',)","('null',)","('null',)"
"(96,)","(66,)","(106,)","(106,)","(28,)","(-29,)","(-14,)","(14,)","(4,)","(3,)","(4,)","(4,)","(5,)","(5,)","(0,)","(1,)","(24,)","(-9,)","(-4,)","(6,)","('null',)","('null',)","('null',)","('null',)"
"(55,)","(60,)","(114,)","(112,)","(29,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(5,)","(5,)","(1,)","(0,)","(0,)","(0,)","(-41,)","(-6,)","(8,)","(6,)","('null',)","('null',)","('null',)","('null',)"
"(55,)","(59,)","(115,)","(111,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(59,)","(113,)","(115,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(3,)","(0,)","(-2,)","(4,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(59,)","(112,)","(111,)","(30,)","(-30,)","(-13,)","(15,)","(2,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(59,)","(113,)","(113,)","(30,)","(-30,)","(-13,)","(15,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(57,)","(59,)","(113,)","(113,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(60,)","(114,)","(114,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(4,)","(0,)","(1,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(140,)","(129,)","(113,)","(113,)","(22,)","(-22,)","(-12,)","(13,)","(4,)","(3,)","(4,)","(4,)","(-7,)","(-6,)","(-1,)","(-2,)","(78,)","(68,)","(-1,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(56,)","(114,)","(113,)","(14,)","(-14,)","(-10,)","(10,)","(3,)","(2,)","(5,)","(4,)","(-8,)","(-8,)","(-1,)","(-2,)","(-77,)","(-72,)","(1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(62,)","(108,)","(111,)","(12,)","(-11,)","(-9,)","(9,)","(2,)","(3,)","(4,)","(5,)","(-1,)","(-3,)","(-1,)","(-1,)","(2,)","(5,)","(-6,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(68,)","(70,)","(104,)","(104,)","(14,)","(-12,)","(-8,)","(9,)","(3,)","(2,)","(4,)","(4,)","(1,)","(1,)","(0,)","(0,)","(3,)","(7,)","(-4,)","(-6,)","('null',)","('null',)","('null',)","('null',)"
"(72,)","(72,)","(102,)","(104,)","(14,)","(-13,)","(-8,)","(9,)","(3,)","(3,)","(4,)","(4,)","(0,)","(1,)","(0,)","(0,)","(3,)","(2,)","(-2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(76,)","(70,)","(104,)","(108,)","(12,)","(-13,)","(-8,)","(9,)","(2,)","(3,)","(4,)","(4,)","(-1,)","(0,)","(0,)","(0,)","(3,)","(-2,)","(2,)","(4,)","('null',)","('null',)","('null',)","('null',)"
"(68,)","(70,)","(108,)","(108,)","(12,)","(-12,)","(-8,)","(9,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-7,)","(0,)","(4,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(71,)","(68,)","(104,)","(106,)","(11,)","(-11,)","(-8,)","(9,)","(3,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(-1,)","(-4,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(71,)","(71,)","(104,)","(106,)","(11,)","(-11,)","(-8,)","(9,)","(3,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(70,)","(70,)","(104,)","(106,)","(11,)","(-11,)","(-8,)","(9,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-1,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(70,)","(70,)","(102,)","(104,)","(10,)","(-10,)","(-7,)","(7,)","(3,)","(2,)","(4,)","(4,)","(-1,)","(-1,)","(0,)","(-1,)","(0,)","(0,)","(-2,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(71,)","(70,)","(104,)","(104,)","(9,)","(-7,)","(-7,)","(6,)","(3,)","(3,)","(4,)","(4,)","(0,)","(-2,)","(0,)","(-1,)","(1,)","(0,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(88,)","(95,)","(102,)","(111,)","(3,)","(-2,)","(-2,)","(1,)","(3,)","(3,)","(4,)","(4,)","(-6,)","(-5,)","(-4,)","(-4,)","(17,)","(25,)","(-2,)","(6,)","('null',)","('null',)","('null',)","('null',)"
"(76,)","(74,)","(97,)","(96,)","(-3,)","(3,)","(2,)","(-2,)","(3,)","(2,)","(3,)","(4,)","(0,)","(1,)","(0,)","(0,)","(-11,)","(-21,)","(-5,)","(-14,)","('null',)","('null',)","('null',)","('null',)"
"(83,)","(90,)","(90,)","(90,)","(-2,)","(2,)","(2,)","(-2,)","(3,)","(3,)","(4,)","(3,)","(-1,)","(0,)","(0,)","(0,)","(6,)","(16,)","(-7,)","(-6,)","('null',)","('null',)","('null',)","('null',)"
"(88,)","(87,)","(83,)","(81,)","(0,)","(0,)","(0,)","(0,)","(3,)","(4,)","(3,)","(3,)","(-1,)","(-2,)","(-2,)","(-1,)","(5,)","(-3,)","(-7,)","(-9,)","('null',)","('null',)","('null',)","('null',)"
"(86,)","(86,)","(81,)","(81,)","(1,)","(-1,)","(-1,)","(0,)","(3,)","(3,)","(3,)","(3,)","(0,)","(0,)","(1,)","(0,)","(-1,)","(0,)","(-1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(84,)","(85,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(4,)","(3,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(-1,)","(5,)","(4,)","('null',)","('null',)","('null',)","('null',)"
"(81,)","(80,)","(88,)","(86,)","(0,)","(0,)","(0,)","(0,)","(3,)","(4,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-3,)","(-4,)","(1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(83,)","(83,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(-1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(85,)","(85,)","(85,)","(84,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(-1,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(83,)","(83,)","(87,)","(85,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-1,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(104,)","(85,)","(85,)","(85,)","(2,)","(-2,)","(-1,)","(1,)","(5,)","(3,)","(3,)","(3,)","(2,)","(2,)","(1,)","(1,)","(20,)","(1,)","(-2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(85,)","(84,)","(86,)","(85,)","(5,)","(-5,)","(-3,)","(3,)","(3,)","(4,)","(3,)","(3,)","(2,)","(2,)","(2,)","(2,)","(-19,)","(0,)","(1,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(136,)","(133,)","(128,)","(125,)","(14,)","(-15,)","(-10,)","(11,)","(4,)","(3,)","(5,)","(5,)","(9,)","(9,)","(6,)","(7,)","(51,)","(48,)","(41,)","(40,)","('null',)","('null',)","('null',)","('null',)"
"(125,)","(114,)","(90,)","(90,)","(30,)","(-31,)","(-17,)","(19,)","(5,)","(3,)","(3,)","(3,)","(16,)","(16,)","(6,)","(8,)","(-10,)","(-19,)","(-37,)","(-34,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(56,)","(121,)","(151,)","(37,)","(-38,)","(-16,)","(18,)","(2,)","(2,)","(4,)","(5,)","(7,)","(7,)","(0,)","(0,)","(-66,)","(-57,)","(30,)","(60,)","('null',)","('null',)","('null',)","('null',)"
"(108,)","(95,)","(104,)","(104,)","(33,)","(-33,)","(-14,)","(14,)","(3,)","(2,)","(4,)","(4,)","(-4,)","(-5,)","(-2,)","(-4,)","(48,)","(38,)","(-16,)","(-46,)","('null',)","('null',)","('null',)","('null',)"
"(46,)","(48,)","(106,)","(102,)","(28,)","(-26,)","(-12,)","(12,)","(2,)","(2,)","(4,)","(4,)","(-4,)","(-7,)","(-1,)","(-1,)","(-61,)","(-46,)","(2,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(90,)","(53,)","(102,)","(100,)","(29,)","(-26,)","(-13,)","(14,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(1,)","(44,)","(4,)","(-4,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(57,)","(100,)","(97,)","(31,)","(-30,)","(-14,)","(15,)","(2,)","(3,)","(4,)","(3,)","(1,)","(3,)","(0,)","(1,)","(-34,)","(3,)","(-1,)","(-3,)","('null',)","('null',)","('null',)","('null',)"
"(55,)","(57,)","(104,)","(104,)","(31,)","(-31,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(1,)","(0,)","(0,)","(-1,)","(0,)","(3,)","(7,)","('null',)","('null',)","('null',)","('null',)"
"(55,)","(53,)","(106,)","(105,)","(31,)","(-30,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(5,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(-4,)","(2,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(53,)","(54,)","(108,)","(106,)","(31,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(1,)","(2,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(55,)","(59,)","(108,)","(108,)","(31,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(4,)","(0,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(55,)","(108,)","(108,)","(31,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(3,)","(-3,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(57,)","(58,)","(112,)","(111,)","(31,)","(-29,)","(-14,)","(15,)","(3,)","(3,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(3,)","(4,)","(2,)","('null',)","('null',)","('null',)","('null',)"
"(56,)","(59,)","(115,)","(112,)","(31,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(2,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(59,)","(63,)","(114,)","(113,)","(31,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2,)","(4,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(60,)","(115,)","(113,)","(28,)","(-28,)","(-13,)","(14,)","(2,)","(3,)","(4,)","(4,)","(-3,)","(-1,)","(0,)","(0,)","(4,)","(-2,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(62,)","(118,)","(114,)","(25,)","(-26,)","(-12,)","(13,)","(3,)","(2,)","(4,)","(5,)","(-2,)","(-1,)","(0,)","(0,)","(0,)","(1,)","(2,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(60,)","(62,)","(114,)","(115,)","(22,)","(-22,)","(-12,)","(13,)","(2,)","(2,)","(5,)","(4,)","(-3,)","(-3,)","(0,)","(0,)","(-1,)","(0,)","(-3,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(64,)","(62,)","(115,)","(115,)","(20,)","(-20,)","(-11,)","(13,)","(3,)","(3,)","(4,)","(4,)","(-1,)","(-2,)","(0,)","(0,)","(3,)","(0,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(115,)","(115,)","(112,)","(112,)","(24,)","(-23,)","(-12,)","(13,)","(2,)","(2,)","(5,)","(5,)","(4,)","(3,)","(0,)","(0,)","(51,)","(53,)","(-2,)","(-2,)","('null',)","('null',)","('null',)","('null',)"
"(64,)","(66,)","(113,)","(113,)","(29,)","(-28,)","(-13,)","(14,)","(3,)","(3,)","(4,)","(4,)","(4,)","(4,)","(0,)","(0,)","(-51,)","(-49,)","(0,)","(0,)","('null',)","('null',)","('null',)","('null',)"
"(65,)","(66,)","(119,)","(116,)","(30,)","(-29,)","(-13,)","(14,)","(2,)","(2,)","(5,)","(5,)","(1,)","(1,)","(0,)","(0,)","(0,)","(0,)","(5,)","(3,)","('null',)","('null',)","('null',)","('null',)"
"(60,)","(62,)","(118,)","(118,)","(30,)","(-29,)","(-14,)","(14,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-4,)","(-4,)","(0,)","(1,)","('null',)","('null',)","('null',)","('null',)"
"(63,)","(65,)","(121,)","(116,)","(26,)","(-26,)","(-13,)","(14,)","(3,)","(2,)","(5,)","(5,)","(-3,)","(-3,)","(0,)","(0,)","(2,)","(2,)","(2,)","(-1,)","('null',)","('null',)","('null',)","('null',)"
